Batuye hariya kugeza bagiye muri Uganda	They lived there until they went to Uganda
Bagomba kuba bagezeyo muri iki gihe. 	They must have been there by now.
Ndashaka gukora ubukwe	I want to do marriage
Uyu mwaka habaye iminsi mike yimvura muri Kanama	There have been a few rainy days in August this year
Abari bahari bibwiraga ko ari zahabu nziza. 	Those in attendance thought it was good gold.
yapfuye mbere yuko imbangukiragutabara igerayo. 	He died before the ambulance came
Yashakaga kungurisha imodoka	He wanted to sell me a car
Ndi kumva nshaka korora inka n'ingurube	I want to rear cows and pigs
Twemeranijwe ko ntayindi nzira. 	We agreed that there was no other way.
Tuzagerayo mbere yuko firime irangira? 	Will we get there before the movie ends?
Ushobora kugerayo mu minota mirongo itatu	You can reach there in three minutes
Ndumva ntakindi cyo kuvuga mfite	I have nothing else to say
Iyi mbwa yaraye isakuza cyane	This dog made a lot of noise last night
Wangurije amayero ibihumbi bitatu	Can you lend me three thousand euros
Urashaka ikirahure? Hariho kimwe kumeza. 	Do you want a glass? There is one at the table.
Yavuze ko yagezeyo muri icyo gitondo. 	He said he arrived in that morning.
Nugenda ntugaruke hano	If you go don't come back here
Ntabwo yari azi neza uburyo azagerayo n'igihe. 	He was not sure how he would get there and when.
Ufite ibiti bingahe by'imbuto	How many fruit trees do you have?
Ubusanzwe ukeneye iminsi ingahe kugirango ugereyo? 	How many days do you usually need to get there?
Muri kaminuza yawe hari abanyeshuri bangahe? 	How many students are there at your university?
Ukeneye kugura ibihe biryo	What food do you need to buy
Ntabwo nari nzi ko hano hari abantu benshi  	I didn't know there were many people here.
Sinifuzaga ko ujyayo wenyine. 	I didn't want you to go there alone.
Numvaga ntakintu wakora	I thought there was nothing you could do 
Ndifuza ko tujyana gusura ingani muri pariki y'ibirunga	I wish we could go together to visit gorillas in the volcanoes park
Ugure imigati itanu n'icupa rimwe ry'amazi	Buy three loaves of bread and one bottle of water
Navukiye I buraya aba arinaho nkurira 	I was born in Europe and grew there
Ndashaka kumurinda ibibazo yahura nabyo	I want to protect him/her from the problems he could face
Ndibaza niba twashoboraga kubona ameza mu kibanza cyo hejuru. 	I wonder if we could get a table upstairs.
Nzaba mpari kugirango ibyo ntibizabe	I'll be there to make sure that doesn't happen.
Niba hari iterambere rishya menyesha. 	If there is a new development let me know.
Hagati mu mujyi hari isoko. 	In the middle of the city there is a market.
Muri iyi sosiyete hari abagore benshi kurusha abagabo. 	In this society there are more women than men.
Hari resitora nziza iri hano?	Is there a good restaurant here?
Hari umuntu twatumiye utaraza? 	There is someone invited who hasn't yet come
Hari icyo nshobora kugufasha? 	Is there anything I can do for you?
Hari ikindi kintu nakagombye kumenya? 	Is there anything else I should know?
Hari ikintu cyihariye ushaka gukora? 	Is there anything special you want to do?
Mbega umukobwa mwiza!	What a beautiful girl!
Murifuza iki cyo kurya no kunywa	What do you wish to eat and drink
Byabaye ko mu mufuka wanjye hari umwobo. 	It turned out that there was a hole in my pocket.
Hano hari ikaramu hagati ya pome nigitabo. 	Here is a pencil between an apple and a book.
Hariho ubwiyongere budasanzwe bwabatuye isi. 	There is a rapid increase in the world's population.
Ibi birahagije kugaburira umuryango wose. 	This is enough to feed the whole family.
Ndakwifuriza gukira vuba	I wish you a quick recovery
Mumbabarire nakerewe	Please forgive me I'm late
Nta gushidikanya ibyo aribyo byose mubyo avuga	There is no doubt about what he is saying
Nta banga rikomeye mubuzima kuruta urukundo.	There is no greater secret in life than love.
Nta kumenya ibizaba ejo. 	Without knowing what will happen tomorrow.
Nta gisubizo kiboneye kuri iki kibazo. 	There is no clear answer to this question.
Ntampamvu yo kutagira icyo nkora. 	There is no reason for me to do nothing.
Nta mpamvu yatuma yirukanwa	There was no reason for him to be fired
Ntawushobora kuvuga ibizaba umwaka utaha	No one can tell what will happen next year
Nta mwanya wo gutongana kubintu nkibyo	There is no time for disputing over such things
Nta nyungu yo kuganira kuri iki kibazo	There is no profit in discussing this issue
Umbwire nuhagera	Tell me when you reach there
Ntakintu kiryoha nk'inzoga ikonje	There nothing more enjoyable than a cold beer
Hari ikintu kuri buri wese uri muri iyi hoteri. 	There is something for everyone in this hotel.
Ntabwo hagomba kubaho ubuvandimwe n'umwanzi. 	There should be no brotherhood with the enemy.
Hagomba kubaho ibisobanuro byumvikana kuri ibi	There must be a clear explanation for this
Hagomba kuba hari icyayi cyinshi mu nkono. 	There must be much tea in the pot.
Ijoro ryakeye habaye ubujura bwinshi	Last night there has been a lot of theft
Mbega ubusitani bwiza!	What a beautiful garden!
Hano ku meza hari injangwe y’Abaperesi. 	Here at the table is a Persian cat.
Hariho isano hagati yabo. 	There is a relationship between them.
Habaye impanuka kuruhande rwumuhanda. 	There was an accident on the side of the road.
Muri iyo nama habereyemo ibintu byinshi	In that meeting many things took place
Ntakibazo cyabajijwe K'uburyo bazatora. 	There was no question asked on the way they vote
Nta mahirwe yo kurangiza akazi ku gihe. 	There is no chance of finishing the job on time.
Kera habaye umwami ufite abakobwa batatu. 	Once upon a time there lived a king who had three daughters.
Nta cyumba na kimwe cyarimo ubusa muri salle	There was no empty room in the hall
Ku kibuga cyindege hari abantu benshi cyane.	There are so many people at the airport.
Muri abo baturage harimo abagabo benshi.	There are many men in that population.
Muri parike hari abashakanye benshi. 	There are many couples in the park.
Hariho impamvu zitari nke zimpinduka. 	There are a number of reasons for the change
Mu ishuri hasigaye abanyeshuri bake. 	There are few students left in the class
Ku meza hari ibice bine bya foromaje. 	On the table are four slices of cheese.
Mu birori hari ibiryo byinshi biryoshye	At the party there is a lot of delicious food
Muri ibyo birori hari abakobwa barenga mirongo itanu. 	There are more than fifty girls at the party
Ku meza nta bitabo birenze bibiri bihari	At the table there are no more than two books.
Ubudage ni igihugu gikize cyane	Germany is a very rich country
Icyo gihe nta gari ya moshi yari mu Buyapani. 	At that time there was no train in Japan.
Ibirenge byawe birasa nabi	Your feet are dirty
Nubyuka uhite woga mbere yo kugenda	After waking up immediately bathe before going
Mu muhanda hari abana babiri bakinaga. 	There were two children playing on the street.
Uriya mugabo yafashe kungufu umwana we	That man raped his own daughter
Hariho itandukaniro riri hagati yubukene n'ubujiji	There is a difference between poverty and ignorance
Hano hari isoko rinini	Here there is a big market
Hariho ikibazo ngomba kuvugana nawe. 	There is a problem I have to talk to you about.
Murandasi yanjye iri kugenda gahoro cyane	My internet is very slow
Hari ibihuha ko ya kipe igiye gucuruzwa. 	There are rumors that the other team is going to be sold
Niba hari icyo nshobora gukora ndashaka gufasha. 	If there is anything I can do I want to help.
Uze kumpamagara ku mugoraba	Call me in the evening 
Mu mwaka wa kabiri habuze urukingo 	In the second year there was no vaccine
Ndashaka kuza guteka umureti	I want to cook an omelette
Hoba hariho ingingo mubukode yerekeye? 	Is there a clause in the rent regarding?
Hari amafaranga ahagije yo kubona icupa rya wino? 	Is there enough money to get a bottle of wine?
Haba hari umwanya uhagije mumodoka kubantu bose? 	Is there enough space in the car for everyone?
kuberiki watinze kuza?	Why are you late to come?
Ntabwo bizatwara isaha irenze imwe kugira ngo ugereyo	It won't take more than an hour to get there
Umwaka ushize havutse abana benshi	Last year many babies were born 
Biragaragara ko hagomba kuba harimo amakosa	Obviously there must be some mistake.
Abantu bashinze amatorero n'amashuri	People founded churches and schools
Imvura nitagwa nzaza	If no rain falls I will come
Yaricaye acecetse n'amarira mu maso. 	She sat quietly with tears in her eyes.
Hagarara! Hano hari umukecuru wambukiranya umuhanda! 	Stop! Here there is a lady crossing the road!
Uwo munsi wari ku cyumweru ku buryo nta shuri ryariho. 	The day was Sunday so there was no school.
Igihe muzamarayo ni icyumweru kimwe	The length of the stay will be a week
Umugabo wicaye hariya umuririmbyi uzwi cyane 	The man sitting there is a well-known singer.
Abantu baho bakoze ya moteri yumuriro. 	Locals there have built a fire engine.
Ububiko bwari bumaze gufungwa ngezeyo. 	The store was already closed when I arrived.
Iteganyagihe rivuga ko hazabaho imvura. 	The forecast says there will be rain.
Mu Burayi hari abantu benshi batandukanye. 	There are many different people in Europe.
mu bufaransa hari inzu ndangamurage nyinshi	In France there are many museums
Hari ibintu byinshi ntakubwiye	There are many things I didn't tell you
Ku isi hari abantu bagera kuri miliyari 	There are about a billion people in the world
Muri ubwo busitani hari ubwoko bwose bwindabyo	There are all kinds of flowers in the garden
Hano harahantu dushobora kuganira neza. 	Here there is some place we can have a good conversation in
Hariho ibintu byinshi nshaka kuvuga	There are many things I want to say
Mu Budage bwi Burasirazuba hari inyanja 	In eastern Germany there is an ocean
Hariho ahantu henshi ugomba kubona i Tokyo	There are many places to see in Tokyo
Mucyumba gikurikira hariho ibishusho byinshi by'Abaroma. 	In the next room there are many Roman portraits.
Muri iri shuri hari abakobwa benshi kurusha abahungu. 	There are more girls than boys in this class
Hariho abantu bakora imirimo y'ubwitange	There are people who do volunteer work
Muri resitora hari abakiriya benshi. 	There are many customers in the restaurant
Urashaka kujya he?	Where do you want to go?
Hariho ibintu bimwe ntumva. 	There are some things I don't understand.
Haracyariho ibibazo byinshi bidasubijwe. 	There are still many unanswered questions.
Haracyariho abantu badashobora gusoma.	There are still people who can't read.
Ndagukunda cyane	I love you so much
Hano hari ibice bibiri bya pizza kuri buri muntu. 	There are two slices of pizza per person.
Muri kiriya gikombe harimo ubwoko butandukanye bw'ibisuguti	There are different types of biscuits in the cup.
Nta banyeshuri benshi bashobora gusoma ikilatini. 	Not many students can read Latin.
Nta gushidikanya ko uwo mugabo yari we	No doubt it was the man
Abagabo babiri bararwanye ejo	Two men fought yesterday
Uze kungurira amasogisi	Buy for me socks
Hariho indege ituruka i Tokiyo yerekeza i Londres. 	There is a plane from Tokyo to London.
Hano hari lisansi iri kilometero imwe imbere. 	Here is the fuel one kilometer ahead.
Muri uyu muhanda hari imodoka nyinshi. 	There are many cars on this road.
Hariho imipaka ntarenga kubyo umuntu ashobora kwihanganira. 	There are limits to how much one can tolerate.
Hariho garanti yumwaka kuriyi telefoni	There is an annual guarantee for this telefone
Nta banyeshuri bagiye mu kirori. 	No students went to the party.
Habayeho kubura cyane ibiryo na lisansi. 	There was a severe shortage of food and fuel.
Hazabaho umutingito ukomeye	There will be a strong earthquake
Hariho ikibonezamvugo muri iyo ngingo. 	There is a grammar in that article.
Hano hari umusore witwa hirwa Jackson kumurongo wurupfu. 	Here is a young man named Hirwa Jackson on the death row.
Nashyize amatara mashya mu cyumba	I put new lamps in the room
Iki gikarito ni icyande	Whose box is this
Hano hari inzu ikodeshwa 	Here there is a house for rent
Hariho amahirwe make yo kongera kubaho	There is little chance to live again
Habayeho gusimbuka mubushyuhe. 	There was a jump in temperature.
Biragaragara ko hano habaye ukutumvikana. 	Apparently there was a misunderstanding here.
Nta sano riri hagati yibi bintu byombi. 	There is no connection between these two things
Nta mwanya uri mu kindi cyumba	There is no room in the other bedroom.
Hariho ikintu cya nyuma kigomba gukorwa. 	There is one last thing that needs to be done.
Hariho ikibazo kimwe nifuza kukubaza. 	There is one question I would like to ask you.
Wampaye amavuta yo kwisiga	Can you give me body lotion
Ndashaka guteka ifiriti	I want to cook french fries
Bazakomeza gutsimbarara ku kuguma aho igihe kirekire. 	They will continue to insist on staying there for a long time.
Uzajya ku ishuri ryari?	When will you go to school
Ndifuza kubamenyesha ko uku kwezi muzahemberwa ku gihe	I want to let you know that this month you will be paid on time
Ijambo ry'imana rirakomeye	God's word is strong
Aya marido arashaje	These curtains are old
Ntabwo rwose tuzajyayo sibyo? 	We are really not going there Isn't?
buri munsi nywa litiro eshatu z'amazi	Everyday I drink three liters of water
Ushobora kubona igisenge cyinzu uri aho. 	You can see the roof of the house from there.
Ukeneye rwose kuba uhari ejo	You really need to be there tomorrow 
Wabonye ibyabereye inyuma? 	Did you see what happened in the back?
Uzarangiza amashuri ryari	When will you graduate?
Bizatwara iminsi ingahe kugirango ugereyo?	How long will it take to get there?
Nkuko byari byitezwe hari ibibazo byabaye	As expected there were some problems.
Gukambika ntibishoboka aho nta mazi	Camping is impossible where there is no water
Iyi nzu isize irangi ry'umweru	This house is painted in white
Wizera ko hariho ubuzima nyuma y'urupfu? 	Do you believe in life after death?
Mu kanya gato hari hacecetse rwose. 	In a moment it was completely silent.
Mu kanya gato natekereje ko yasaze. 	For a moment I thought he was crazy.
Ndifuza kugusohokana kubera nkukunda	I want to take you on a date because I love you
Ubyibagirwe. Ntampamvu yo kumuha inama. 	Forget it. There is no reason to advise him.
Mfite gahunda yo kuzatemberera muri tanzaniya	I have a plan for travelling to Tanzania
Azagutegereza nimugerayo	He will wait for you when you get there
Nuhagera uhite umpamagara 	When you reach there call me
Amata yawe nayanyoye	I drank your milk
Sinari nzi ko hazabaho inyandiko ya Osaka. 	Little did I know that there would be an Osaka document.
Mfite igitekerezo cyiza cyane cy'ibyabereyeyo. 	I have a very good idea of what happened there.
Nanjye ubwanjye ntabwo nagombaga kujya kumusangayo	I myself did not have to go to meet him
Sinigeze ndota ko hazabaho inkubi y'umuyaga. 	I never dreamt that there would be a hurricane.
Umurenge wacu ni munini cyane	Our sectore is very big
Hashize igihe kinini intambara y'isi ibaye	It's bee some time since the world war happened
Muri kaminuza umuntu akora icyo ashaka	In university a person does what he wishes to do
Nahamagaye ndahamagara ariko nta gisubizo	I called and called but there was no answer
Niba ejo imvura iguye tuzajyayo n'imodoka. 	If it rains tomorrow we will go there by car.
Inkweto zanjye zirashaje	My shoes are old
Abasaza bakunda kwambara ingofero	Elderly people like to wear hats
Yishwe na kanseri	He died of cancer
Turashaka kubaka ibindi bitaro binini	We want to build another big hospital
Mu muryango we habaye ikibazo cyurupfu. 	There was a death problem in his family.
Abimukira bateza ibibazo byinshi	Immigrants cause many problems
Hariho umupaka uhuza Amerika na Mexico. 	There is a border between the United States and Mexico.
Hari amahirwe yuko azatsinda ikizamini. 	There is a chance that he will pass the exam.
Hariho inkuru yamatsiko yerekeye Umwongereza. 	There is a curious story about the Englishman.
Mu biro hari umwuka mwiza. 	There is fresh air in the office.
Hano hari rinini ry'ibikapu	Here there is a big shop of bags
Hariho urumuri rwicyizere kubumuntu nyuma. 	There is light of hope for humanity later.
Wagize amanota angahe mu kizamini	What marks did you get in the exam
Imbere yinzu yanjye hari ubusitani buto. 	In front of my house there is a small garden.
Imbere yinzu hari umugabo udasanzwe. 	In front of the house was a strange man.
Mu rugo mfite tereviziyo nini cyane	At home I have a very big television
Hariho umwanya uhagije wo kurangiza umukoro. 	There is enough time to complete the homework.
Nta mucyo uhagije wo gufata amashusho.	There is not enough light to take pictures.
Ntawamenya igihe nshobora kongera kumubona	No one knows the time I will be able to see him again
Nta kamaro ko kumusaba ubufasha	No need to ask him for help
Ntago nkundana nuriya mukobwa	I'm not in love with that girl
Ntakintu kimeze nka byeri ikonje kumunsi ushyushe. 	There is nothing better than a cold beer on a hot day.
Nabaye uwa mbere mu ishuri ryacu	I became the first in our class
Ntacyo twakora ngo tumugarure.	there is nothing we can do to bring him back.
Uriya mugabo ni umunyabinyoma	That man is a liar
Nta mugore uratorwa kuyobora u Burusiya	No woman has been elected to rule Russia
Abantu nibo bica inyamaswa zo muri parike	People are responsible for killing animals in the park
Nzi gutwara igare	I know how to ride a bicycle
Kera hari igihome gito kuri uyu musozi. 	Once upon a time there was a small fort on this mountain.
Kera hariho igiti kirekire hafi y'urusengero. 	Once upon a time there was a tall tree near the temple.
Hariho umuyaga ukonje uhuha uturutse mu majyaruguru. 	There is cold wind blowing from the north.
Hariho akaga ko ibicurane bishobora gukwirakwira. 	There is a risk of the flu spreading.
Iyi nzu nzayigurisha	I will sell this house
Yavuganye ikiniga cyinshi	he spoke with much sorrow
Hari ikiraro kinini kiri kubakwa	There is a big bridge beeing built
Hari umunara hejuru yumusozi. 	There is a tower on the top of the hill.
Mu cyumbe harimo matera ebyiri	In the room there are two mattresses
Buri gihe wasangaga umwanya wawe mumutima wanjye. 	You always found your place in my heart.
Bagerageje kurasa umukuru w'igihugu cy'uburundi	There has been an attempt to shoot the president of Burundi
Yambaye agapira k'umutuku	He is wearing a red t-shirt
Nta muntu n'umwe utishimiye ibirori. 	No one is unhappy with the party.
Nta wundi muntu wari mucyumba usibye hirwa. 	There was no one else in the room except Hirwa.
Hariho ikintu kidasanzwe cyabaye. 	Something special happened.
Muri parikingi nta modoka zari zihari. 	There were no cars in the parking lot.
Hari byibuze abantu ijana bari bahari	There were at least a hundred people present
Uvuye ku bwiherero?	Are you from the restroom?
Muri bisi hari abagenzi mirongo itanu. 	There are fifty passengers on the bus.
Mu cyumba cyo gutegereza hari abarwayi batanu. 	There are five patients in the waiting room.
Imbere y'umuhanda we nta ndabyo cyangwa ibiti byariho. 	There were no flowers or trees on his roadside.
Muri ubwo bubiko nta ngofero zari zihari	In that store there were no hats
Igihe cyose nta nyama ikintu cyose ni cyiza. 	As long as there is no meat everything is fine.
Inyoni ziririmba aha naha muri parike. 	Birds sing here and there in the park.
Abakobwa benshi bakora mu kabari	Many girls work in a bar
Uratekereza ko hari ikitagenda neza kuri njye? 	Do you think anything is wrong with me?
Ntuzaze kuntwara. Ntibikenewe	Don't come to pick me up. There is no need
Nzi resitora y'abahinde iteka ibiryo biryoshye	I know an indian restaurant which cooks delicious food.
Nkunda isosi ifashe	I like a thick soup
Yansabye gutegereza hariya kugeza agarutse. 	He asked me to wait over there until he comes back.
Mu kwezi gushyize nakoreye miriyoni eshanu	In the last months I earned five million
Mfite inzozi zo kuzaba umuganga	I have dreams of becoming a doctor
Hari abakobwa benshi babaye indaya	There are many girls who have become prostitutes
Nabatijwe mfite amezi atatu	I was baptized at three months of age
Nzi neza ko uzaba mwiza cyane. 	I'm sure you'll become very beautiful
Naguze iyi shati muri ririya duka riri hariya. 	I bought this shirt in that store over there.
Buri joro nsoma bibiliya mbere yo kuryama	Everyday I read the bible before going to bed
Ntabwo mbona ko hari ibyangiritse bikomeye. 	I don’t see any serious damage.
Nasanze hari umukobwa muto arira.	I found a little girl crying.
Ntabwo mfite umugambi wo kujyayo jyenyine. 	I have no plans of going there alone.
Muri Africa hari inyamaswa z'ubwoko bwinshi	In Africa there are animals of all varieties
Ntuye mu igurofa ryo hejuru	I live upstairs
Ndabaza niba hari ibiryo bihagije kuri buri wese. 	I wonder if there is enough food for everyone.
Ngiye kuhaguma iminsi ibiri	I'm going to stay for two days
Ningomba kumenya neza ko ntakibazo. 	I have to make sure there is no problem.
Nzi neza ko hari ubundi buryo bwo mu gihome. 	I'm sure there are other options in the castle.
Nzi neza ko twari dukwiye guhindukirira ibumoso. 	I'm sure we should have turned left.
Niba utangiye nonaha uzagerayo mugihe. 	If you start now you'll get there on time.
Imbere ya gariyamoshi hari banki. 	In front of the train there is a bank.
Muri Venise hahorayo ba mukerarugendo benshi	In Venice there are always a lot of tourists
Hari ikindi kintu kigomba gukorwa? 	Is there anything else that needs to be done?
Hari ikindi kintu wifuza kurya? 	Anything else you want to eat?
Haba hari ikitagenda neza kuri iyo televiziyo? 	Is there something wrong with that television?
Ndi umufana w'umupira w'amaguru	I am a fan of soccer
Ni ahantu heza ariko ntabwo nzba mpari.	It's a beautiful place but I will not there.
Muri iki gihe hari gari ya moshi hirya no hino mu Bwongereza. 	right now there are trains allover England
Kuruhande rwa parike hari uruzi rwiza. 	Next to the park is a beautiful river.
Kuri ubu nta byinshi nshobora gukora kugirango mfashe. 	Right now there is not much I can do to help.
Hano hari amakosa make muriki gice. 	Here there are a few errors in this section.
Muri iri somero harimo ibitabo byinshi.	In this library there are a lot of books
Hano hari umukungugu mwinshi munsi yigitanda. 	There is a lot of dust under the bed.
Hano hari ahantu henshi dushobora kubona muri Hokkaido. 	There are many places to visit in Hokkaido.
Mu gikapu cye harimo ibintu bitandukanye	In his bag there are various items
Uriya mukobwa afite impumuro mbi mu kanwa	That girl has a bad mouthbreath
Hano hari ibirunga myinshi 	There are many mountains 
Banzamuye mu ntera ku kazi	They have promoted me at work
Uyu munsi haguye urubura rwinshi	Today it has snowed heavily
abagore batwite baba bafite imbarage nke	Pregnant women are weak
Nta ntebe zihagije dushobora kwicaraho. 	There are not enough chairs we can sit on.
Hariho abantu basoma ibitabo kugirango bice igihe. 	There are people who read books to spend time.
Ndumva narwaye	I feel sick
Mu cyumba hari urusaku rwinshi	There is a lot of noise in the room
Umwaka ushize habaye izamuka ryoroheje ryibiciro. 	Last year there was a slight increase in prices.
Nzakugurira isaha ihenze	I will buy for you an expensive watch
Sinjya ngura ibintu bihendutse 	I don't buy cheap things
Hariho umwe gusa warokotse iyo mpanuka. 	Only one survived the accident
Ku meza hari ibiryo byariweho igice. 	At the table there was a half-eaten meal.
Mucyumba hari abanyeshuri benshi.	There are many students in the room.
Hariho umwenda umanitse hejuru yidirishya	There is a cloth hanging above the window
Muri iyo minsi nta maradiyo yari mu Buyapani. 	In those days there were no radios in Japan.
Mu muryango wa Evans hari abana batandatu. 	In the family of Evans there are six children
Hari abantu batatu bategereje imbere yanjye. 	There are three people waiting in front of me.
Uriya muturirwa ni uwanjye	That skyscraper is mine
Hariho umuti wa byose usibye urupfu. 	There is a cure for everything except death.
Uyu ni umwana wa perezida	This is the president's child
Hariho ahantu hitwa Kuchiwa muri Hiroshima. 	There is a place called Kuchiwa in Hiroshima.
Hariho impamvu ibi bintu bibaho. 	There is a reason why these things happen.
Utuye he?	Where do you live?
Hano hari ambasade ya Suwede i Washington D.C. 	here there is a Swedish embassy in Washington DC
Hano hari pisine yo kwoga	There is a swimming pool here
Inyuma yingoro ndagamurage hari ubusitani bwiza. 	Behind the museum there is a beautiful garden.
Hakenewe byihutirwa ibikoresho byubuvuzi. 	There is an urgent need for medical equipment.
Nta gushidikanya ko akunda gutembera. 	No doubt he likes to travel.
Nkunda kubeshya	I like to lie
Nta myidagaduro iri mu cyaro. 	There is no entertainment in the countryside.
Ntibikenewe ko ajyayo wenyine. 	He doesn't have to go there alone.
Hariho injangwe imwe yihishe inyuma yimodoka. 	There is a cat hiding behind the car.
Mu bwiherero bwacu hari igitambaro kimwe cyo koga. 	In our bathroom there is one bath towel.
Hariho umuntu umwe rukumbi uri gukorwaho iperereza. 	There is only one person under investigation.
Iyo nzu irashaje	That house is old
Ndashaka kubaganiriza mwese	I want to talk to you all
Hariho ikintu cyingenzi ngomba kukubwira. 	There is something important I have to tell you.
Haracyariho akazi keza ko gukora. 	There is still good work to be done.
Bagiye ku isoko bombi	They both went to the market
Batashye saa munani z'ijoro	They came home at two PM
Bavuga ko muri iyi nzu ishaje harimo abazimu	It is said that there are ghosts in that old house
Mbabarira ntunyice	Please don't kill me
Nsabye imbabazi	Please forgive me 
Tuzajya ku rusengero ku cyumweru	We will go to church on Sunday
Mfite abana babiri	I have two children 
mfite impano yo kuririmba	I have a talent of singing
Maze gute amashati abiri	I have lost two shirts
Nihehe hari mashini yo kugurisha ibinyobwa bidasembuye? 	Where is the vending machine for soft drinks?
Kuki kuri uyu munsi nta tagisi zihari? 	Why are there no taxis today?
Kuki muri firigo yanjye nta biryo bihari? 	Why is there no food in my refrigerator?
Wambwira niba hari ikibazo sibyo? 	please tell me if there is a problem right?
Mfite ibintu byinshi ngomba gukora	I have many things I have to do
Ku wa kabiri hari ikiruhuko rusange	On Tuesday there is a public holiday
Mfite ibihumbi ijana	I have a hundred thousands
Hari amabaruwa ahari uyu munsi?	Are there any letters today?
Nyamuneka mbwira isaha nkeneye kuba mpari. 	Please tell me the time I need to be there
Nyamuneka umbwire ko utajyayo wenyine. 	Please tell me you won't go there alone
Kubera ko nta tagisi yari ihari nagombaga gutaha. 	Since there were no taxis I had to return.
Bika ibyo biryo neza	Keep that food properly
Ejo nzajya mu bukwe bw'inshuti yanjye	Tomorrow I will attend my friend's wedding
Uriya musore ni inshuti yanjye	Than boy is my friend
Hariho ibintu byinshi byo kubona mubudage. 	There are many things to see in Germany.
Afite abana babakire cyane	He has very rich children
Nagiye mu bitaro kwivuza	I went to the hospital for treatment
Mu isanzure hariho inyenyeri zibarirwa muri za miriyari. 	There are billions of stars in the universe.
Muri leta zunze ubumwe za amerika hari leta mirongo itanu. 	There are fifty states in the United States of America
Amahitamo ni ayawe	The choices are yours
Mwese muzinduke uyu munsi	All of you should come early today
Amasogisi yanjye yaracitse	My socks are torn
Ku isi hari amoko menshi atandukanye. 	There are many different races in the world.
Hano hari inyubako nyinshi zigezweho 	There are many modern buildings here.
nzashaka umugore nimara kubaka inzu	I will marry a woman after building a house
Naguze amagi menshi uyu munsi	I have bought many eggs today
Nkiri muto nari mwiza	I was beautiful when I was young
Abana bakunda gukina	Children like playing
Mfite ibiti byinshi mu busitani	I have many trees in the garden
Hano hari amaduka kuruhande rwumuhanda. 	There are shops on the side of the road.
Muri iyi nkuru hari abantu babiri b'ingenzi. 	There are two main characters in this story.
Hariho uburyo butandukanye bwo kwihanganira ububabare	There are different ways to deal with pain
Ntabwo bigaragara ko hari ibibazo bikomeye. 	It is doesn't look like there are many problems
Hagomba kubaho ubwambere kubintu byose.	Everything has a first time
Nzi kubara inkuru	I am good at story telling
Nigupanga kuzajya gusura mariya mu kwa cumi	I am planning to visit mary in october
Hano hari isoko imbere ya sitasiyo. 	There is a market here in front of the station.
Muri buri mujyi muri Amerika hari isomero. 	There is a library in every city in the United States.
Hariho inzu yiposita imbere yinzu yanjye. 	There is a post office in front of my house.
Hano hari imbwa ntoya yijimye.	There is a small dark dog here.
Hariho ubumwe bukomeye hagati yabavandimwe	There is a strong bond between brothers
hari ikibuga cyindege mpuzamahanga muri Nayirobi	There is an international airport in Nairobi
Hariho amafaranga ahagije kugirango John agure imodoka. 	There is enough money for John to buy a car.
Nta kaga ko kuba umutingito uhari	There is no risk of an earthquake
Nta soko ryibyo bicuruzwa rihari	There is no market for those products 
Nta wemerewe kwinjira muri iyo kipe	No one is allowed to join the team
Ntagushidikanya azamurongora	No doubt he will marry her
Ntasoni biteye kwemera amakosa yawe	It is not a shame to admit one's mistakes.
Ntacyemeza ko ari muzima	There is no guarantee that he is alive
Nta bisabwa bihagije kuri iki gicuruzwa. 	There are not enough requirements for this product.
Mfite inshuti magara ebyiri	I have two best friends
Ntacyagereranywa nubwiza bwe	Nothing compares to her beauty
Nta bipimo byigihugu bihari. 	There are no national standards.
Byasaga nkaho nta gisubizo cyikibazo. 	It seemed there was no answer for the question
Kera hariho ububiko bwibitabo kuri iyo mfuruka. 	There used to be a bookstore on that corner.
Mfite akabati kuzuye imiti	I have a cupboard full of medicine
Kera hano hari urusengero ruto. 	Long time ago there was a small church here
Habaye ibirori bikomeye nyuma yubukwe	There was a big party after the wedding
Nibihe bintu utwaye hariya? 	What items are carrying over there?
Uzi koga?	Do you know how to swim?
Ugomba kwambara kositimu iyo ugiye mu nama	You must wear a suit when you are going to a meeting
Wari uhari bamurasa	Where you there when they shot him?
Mubyukuri urabaza ibibazo bibiri hano. 	In fact you will ask two questions here.
Nyuma yimvura nyinshi habaye umwuzure 	After a heavy rain it flooded 
Turashaka abahanzi b'ibyamamare gusa	We want famous artists only
Nzajya ku muganga w'amenyo ku wambere	I will go to a dentist on Monday
Ndashaka kuzasura ingagi zo mu misozi	I want to visit mountain gorillas
Muri iyi nyubako hari ubwiherero rusange? 	Is there a public restroom in this building?
Urahaka akazi?	Do you want a job?
Twasanze ubwato bwadusize	We found the boat had left us
Wihangayika uzatsinda	Don't worry you will win
Ngwino tujyane ku isoko guhaha 	Let’s go together shopping on the market
Yasobanuye neza ibyabereyeyo. 	He explained exactly what had happened there
Aho atuye ninaho akorera	Where he lives is where he also works from
Kuberiki unyanga?	Why do you hate me?
Muri uru rugo hari abantu bangahe? 	How many people are in this house?
maze gutakaza ibiro icumi na bitanu kubera siporo	I have lost fifteen kilograms because of sports
mbwira umunis n'isaha uzabonekaho	Tell me the date and time you will be available on
Ndatekereza ko nshobora kuba mpari saa mbiri nigice. 	I think I may be available at eight thirty PM 
ntago aha hantu wahakoropye neza	You didn't mop well this area
